what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception occurred while saving project preferences: /metagun-android/.settings/org.eclipse.jdt.core.prefs.",1373434098255
error,log,,,"Exception occurred while saving project preferences: /metagun-android/.settings/org.eclipse.jdt.core.prefs.",1373434098257
error,log,,,"Exception occurred while saving project preferences: /metagun-android/.settings/org.eclipse.jdt.core.prefs.",1373434098258
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1373434098280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434104655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434125755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434183287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434194692
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1373434201503
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1373434201541
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1373434202002
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1373434202009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434287961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434289961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1373434289974
